	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2024.11.19 11:18:37 INFO  Processing buildTarget/scalaTestClasses
2024.11.19 11:18:50 INFO  Processing buildTarget/compile
2024.11.19 11:18:50 INFO  compiling root
2024.11.19 11:18:50 INFO  compiling 1 Scala source to /home/fripouney/scala/tp-actors-cytech/target/scala-3.3.4/classes ...
2024.11.19 11:18:50 ERROR -- [E050] Type Error: /home/fripouney/scala/tp-actors-cytech/src/main/scala/RoomListActor.scala:21:10 
21 |          Behaviors.same()
   |          ^^^^^^^^^^^^^^
   |          method same in object Behaviors does not take parameters
   |
   | longer explanation available when compiling with `-explain`
2024.11.19 11:18:50 ERROR one error found
2024.11.19 11:18:50 INFO  time: compiled root in 0.19s
